Measure Info,Geo Place Name,Time Period,Start_Date,Data Value
mcg/m3,Central Harlem - Morningside Heights,Annual Average 2018,01/01/2018,7.5
mcg/m3,Chelsea - Clinton,Summer 2014,06/01/2014,11.8
ppb,Northeast Bronx,Summer 2022,06/01/2022,11.6
ppb,Downtown - Heights - Slope,Annual Average 2012,12/01/2011,24
ppb,Fresh Meadows,Summer 2022,06/01/2022,10.6
ppb,Chelsea - Clinton,Summer 2021,06/01/2021,20.2
ppb,Greenpoint,Annual Average 2022,01/01/2022,18.4
ppb,Jamaica and Hollis (CD12),Summer 2013,06/01/2013,16.7
ppb,Jamaica and Hollis (CD12),Summer 2012,06/01/2012,16.3
ppb,Jamaica and Hollis (CD12),Annual Average 2018,01/01/2018,17.7
ppb,Jamaica and Hollis (CD12),Summer 2021,06/01/2021,10.5
ppb,Williamsbridge and Baychester (CD12),Summer 2013,06/01/2013,13.8
ppb,Williamsbridge and Baychester (CD12),Summer 2012,06/01/2012,15.7
ppb,Throgs Neck and Co-op City (CD10),Summer 2013,06/01/2013,13.6
ppb,Throgs Neck and Co-op City (CD10),Summer 2012,06/01/2012,15.3
ppb,South Ozone Park and Howard Beach (CD10),Annual Average 2016,12/31/2015,17.2
ppb,Throgs Neck and Co-op City (CD10),Summer 2021,06/01/2021,11.8
ppb,Williamsbridge and Baychester (CD12),Annual Average 2018,01/01/2018,15.8
ppb,South Ozone Park and Howard Beach (CD10),Summer 2009,06/01/2009,17.7
ppb,South Ozone Park and Howard Beach (CD10),Winter 2010-11,12/01/2010,28.7
ppb,South Ozone Park and Howard Beach (CD10),Annual Average 2013,12/01/2012,19
ppb,South Ozone Park and Howard Beach (CD10),Annual Average 2017,01/01/2017,17.4
ppb,South Ozone Park and Howard Beach (CD10),Annual Average 2021,01/01/2021,14.6
ppb,Bay Ridge and Dyker Heights (CD10),Annual Average 2021,01/01/2021,16.4
ppb,Washington Heights and Inwood (CD12),Winter 2010-11,12/01/2010,30
ppb,Washington Heights and Inwood (CD12),Summer 2009,06/01/2009,25
ppb,Washington Heights and Inwood (CD12),Annual Average 2013,12/01/2012,22.3
ppb,Jamaica and Hollis (CD12),Summer 2011,06/01/2011,17.3
ppb,Jamaica and Hollis (CD12),Summer 2010,06/01/2010,18
ppb,Jamaica and Hollis (CD12),Winter 2020-21,12/01/2020,20.9
ppb,Throgs Neck and Co-op City (CD10),Summer 2011,06/01/2011,16.2
ppb,Throgs Neck and Co-op City (CD10),Summer 2010,06/01/2010,16.7
ppb,South Ozone Park and Howard Beach (CD10),Winter 2015-16,12/01/2015,22.5
ppb,Throgs Neck and Co-op City (CD10),Winter 2020-21,12/01/2020,18.9
ppb,South Ozone Park and Howard Beach (CD10),Winter 2020-21,12/01/2020,21.1
ppb,Jamaica and Hollis (CD12),Summer 2016,06/01/2016,13.2
mcg/m3,Fort Greene and Brooklyn Heights (CD2),Summer 2013,06/01/2013,11
mcg/m3,Fort Greene and Brooklyn Heights (CD2),Summer 2012,06/01/2012,11.1
mcg/m3,Greenpoint and Williamsburg (CD1),Winter 2014-15,12/01/2014,10.9
mcg/m3,Greenwich Village and Soho (CD2),Winter 2014-15,12/01/2014,11.1
mcg/m3,Mott Haven and Melrose (CD1),Winter 2014-15,12/01/2014,10.8
ppb,Southeast Queens,Summer 2010,06/01/2010,16.2
ppb,Southeast Queens,Summer 2011,06/01/2011,15.3
ppb,Coney Island - Sheepshead Bay,Winter 2015-16,12/01/2015,21.3
ppb,Rockaways,Summer 2010,06/01/2010,10.1
ppb,Rockaways,Summer 2011,06/01/2011,9.9
ppb,Southeast Queens,Winter 2015-16,12/01/2015,21.1
ppb,Southeast Queens,Summer 2016,06/01/2016,12.1
ppb,Southeast Queens,Winter 2020-21,12/01/2020,19.8
ppb,Bensonhurst - Bay Ridge,Winter 2015-16,12/01/2015,22.7
ppb,Rockaways,Winter 2015-16,12/01/2015,18
ppb,Coney Island - Sheepshead Bay,Annual Average 2011,12/01/2010,19
ppb,High Bridge - Morrisania,Annual Average 2011,12/01/2010,26.7
ppb,High Bridge - Morrisania,Summer 2014,06/01/2014,18.3
ppb,Bensonhurst - Bay Ridge,Annual Average 2009,12/01/2008,22.5
ppb,Southeast Queens,Annual Average 2011,12/01/2010,19.3
ppb,Southeast Queens,Annual Average 2009,12/01/2008,19.9
ppb,Rockaways,Annual Average 2009,12/01/2008,14.7
ppb,Rockaways,Summer 2014,06/01/2014,7.4
ppb,Greenpoint and Williamsburg (CD1),Summer 2015,06/01/2015,17
ppb,Greenpoint and Williamsburg (CD1),Winter 2019-20,12/01/2019,29.4
"per 100,000 children",Rockaways,2012-2014,01/02/2012,57.9
"per 100,000 children",Southeast Queens,2015-2017,01/01/2015,39.5
"per 100,000 children",Lower Manhattan,2009-2011,01/01/2009,57.2
"per 100,000 children",Manhattan,2009-2011,01/01/2009,144.3
"per 100,000 children",Southeast Queens,2005-2007,01/01/2005,73.8
"per 100,000 children",Coney Island - Sheepshead Bay,2012-2014,01/02/2012,29.4
mcg/m3,West Queens,Annual Average 2016,12/31/2015,8.1
mcg/m3,West Queens,Winter 2021-22,12/01/2021,7.1
mcg/m3,Rockaways,Annual Average 2013,12/01/2012,7.6
mcg/m3,Rockaways,Annual Average 2017,01/01/2017,6.3
ppb,West Queens,Winter 2021-22,12/01/2021,22.6
mcg/m3,Parkchester and Soundview (CD9),Summer 2009,06/01/2009,10.6
mcg/m3,Parkchester and Soundview (CD9),Annual Average 2013,12/01/2012,8.9
mcg/m3,Kew Gardens and Woodhaven (CD9),Summer 2009,06/01/2009,10.4
mcg/m3,Parkchester and Soundview (CD9),Summer 2013,06/01/2013,10.4
mcg/m3,Parkchester and Soundview (CD9),Annual Average 2018,01/01/2018,7.1
mcg/m3,Parkchester and Soundview (CD9),Winter 2021-22,12/01/2021,7.3
mcg/m3,Morris Park and Bronxdale (CD11),Annual Average 2018,01/01/2018,7.1
mcg/m3,Kew Gardens and Woodhaven (CD9),Summer 2012,06/01/2012,10.1
mcg/m3,Kew Gardens and Woodhaven (CD9),Summer 2013,06/01/2013,10.1
mcg/m3,Bayside and Little Neck (CD11),Annual Average 2018,01/01/2018,6.5
mcg/m3,Kew Gardens and Woodhaven (CD9),Winter 2021-22,12/01/2021,6.8
mcg/m3,Kew Gardens and Woodhaven (CD9),Annual Average 2013,12/01/2012,8.4
mcg/m3,Kew Gardens and Woodhaven (CD9),Winter 2014-15,12/01/2014,8.8
ppb,West Queens,Annual Average 2009,12/01/2008,25.8
ppb,West Queens,Annual Average 2011,12/01/2010,25
ppb,Bayside and Little Neck (CD11),Winter 2019-20,12/01/2019,20.3
ppb,Kew Gardens and Woodhaven (CD9),Annual Average 2010,12/01/2009,22.8
ppb,Bayside and Little Neck (CD11),Summer 2019,06/01/2019,12.7
mcg/m3,Bayside and Little Neck (CD11),Winter 2014-15,12/01/2014,8.8
mcg/m3,Morningside Heights and Hamilton Heights (CD9),Winter 2010-11,12/01/2010,14.5
mcg/m3,Morningside Heights and Hamilton Heights (CD9),Annual Average 2013,12/01/2012,9.8
mcg/m3,East Harlem (CD11),Annual Average 2013,12/01/2012,9.7
mcg/m3,Morris Park and Bronxdale (CD11),Winter 2014-15,12/01/2014,9.9
mcg/m3,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2021,01/01/2021,6.5
ppb,Kew Gardens and Woodhaven (CD9),Summer 2015,06/01/2015,14.4
ppb,Kew Gardens and Woodhaven (CD9),Winter 2019-20,12/01/2019,24.7
ppb,Central Harlem - Morningside Heights,Summer 2012,06/01/2012,21.8
ppb,Central Harlem - Morningside Heights,Summer 2013,06/01/2013,21.5
ppb,Chelsea - Clinton,Annual Average 2018,01/01/2018,27.6
ppb,Northeast Bronx,Annual Average 2016,12/31/2015,17.5
ppb,Northeast Bronx,Winter 2021-22,12/01/2021,21.3
ppb,Downtown - Heights - Slope,Summer 2012,06/01/2012,20.2
ppb,Fresh Meadows,Annual Average 2018,01/01/2018,17.3
mcg/m3,East New York and Starrett City (CD5),Winter 2010-11,12/01/2010,12.3
mcg/m3,East New York and Starrett City (CD5),Summer 2009,06/01/2009,10.7
mcg/m3,East New York and Starrett City (CD5),Annual Average 2018,01/01/2018,7
mcg/m3,East New York and Starrett City (CD5),Winter 2021-22,12/01/2021,6.7
mcg/m3,Midtown (CD5),Summer 2012,06/01/2012,14.8
mcg/m3,Midtown (CD5),Winter 2021-22,12/01/2021,10.1
mcg/m3,East New York and Starrett City (CD5),Winter 2014-15,12/01/2014,9.1
ppb,Central Harlem - Morningside Heights,Winter 2014-15,12/01/2014,26.7
ppb,Downtown - Heights - Slope,Summer 2011,06/01/2011,22.2
ppb,Downtown - Heights - Slope,Summer 2016,06/01/2016,17.3
ppb,Central Harlem - Morningside Heights,Summer 2011,06/01/2011,23.9
ppb,Central Harlem - Morningside Heights,Summer 2010,06/01/2010,25.5
ppb,Northeast Bronx,Summer 2010,06/01/2010,17.9
ppb,Chelsea - Clinton,Summer 2011,06/01/2011,34.6
ppb,Chelsea - Clinton,Summer 2016,06/01/2016,25
ppb,Chelsea - Clinton,Summer 2012,06/01/2012,32.9
ppb,Central Harlem - Morningside Heights,Annual Average 2018,01/01/2018,21.7
ppb,Downtown - Heights - Slope,Summer 2014,06/01/2014,17.8
ppb,Central Harlem - Morningside Heights,Annual Average 2011,12/01/2010,28.2
ppb,Chelsea - Clinton,Summer 2014,06/01/2014,28.4
ppb,Chelsea - Clinton,Annual Average 2015,01/01/2015,29.2
"per 100,000 children",Chelsea - Clinton,2015-2017,01/01/2015,53.6
"per 100,000 children",Chelsea - Clinton,2009-2011,01/01/2009,88.6
"per 100,000 children",Downtown - Heights - Slope,2009-2011,01/01/2009,89.1
mcg/m3,Gramercy Park - Murray Hill,Winter 2013-14,12/01/2013,16.4
ppb,Highbridge and Concourse (CD4),Summer 2019,06/01/2019,15.4
ppb,Highbridge and Concourse (CD4),Winter 2019-20,12/01/2019,25.8
ppb,Jackson Heights (CD3),Winter 2018-19,12/01/2018,23.3
ppb,Bushwick (CD4),Annual Average 2015,01/01/2015,20.3
ppb,Bushwick (CD4),Annual Average 2020,01/01/2020,17.5
ppb,Elmhurst and Corona (CD4),Summer 2009,06/01/2009,23
ppb,Bedford Stuyvesant (CD3),Winter 2010-11,12/01/2010,32.7
ppb,Bedford Stuyvesant (CD3),Annual Average 2021,01/01/2021,17.9
ppb,Greenpoint,Annual Average 2021,01/01/2021,20.6
ppb,Washington Heights,Winter 2010-11,12/01/2010,30.5
ppb,Downtown - Heights - Slope,Annual Average 2017,01/01/2017,21.1
ppb,Northeast Bronx,Annual Average 2013,12/01/2012,18.4
ppb,West Queens,Winter 2010-11,12/01/2010,32
ppb,West Queens,Summer 2009,06/01/2009,21.7
ppb,Southwest Queens,Annual Average 2009,12/01/2008,22.9
ppb,Southwest Queens,Winter 2018-19,12/01/2018,20.4
ppb,Gramercy Park - Murray Hill,Winter 2013-14,12/01/2013,39.4
ppb,Jamaica,Annual Average 2022,01/01/2022,14.9
ppb,Jamaica,Winter 2017-18,12/01/2017,23.8
ppb,Bushwick (CD4),Winter 2021-22,12/01/2021,22.6
ppb,Elmhurst and Corona (CD4),Summer 2012,06/01/2012,20.2
ppb,Elmhurst and Corona (CD4),Summer 2013,06/01/2013,19.4
ppb,Bedford Stuyvesant (CD3),Annual Average 2018,01/01/2018,20
ppb,Bedford Stuyvesant (CD3),Summer 2021,06/01/2021,13.1
ppb,Morrisania and Crotona (CD3),Annual Average 2016,12/31/2015,20.1
ppb,Morrisania and Crotona (CD3),Annual Average 2018,01/01/2018,19.8
ppb,Jackson Heights (CD3),Summer 2009,06/01/2009,21.7
ppb,Morrisania and Crotona (CD3),Annual Average 2021,01/01/2021,17.3
ppb,Elmhurst and Corona (CD4),Annual Average 2017,01/01/2017,21.3
ppb,Lower East Side and Chinatown (CD3),Winter 2010-11,12/01/2010,34.9
ppb,Lower East Side and Chinatown (CD3),Annual Average 2013,12/01/2012,26.6
ppb,Lower East Side and Chinatown (CD3),Annual Average 2017,01/01/2017,23.7
mcg/m3,Queens,Summer 2021,06/01/2021,8.1
mcg/m3,Canarsie - Flatlands,Annual Average 2021,01/01/2021,6.3
mcg/m3,Queens Village (CD13),Winter 2014-15,12/01/2014,8.2
mcg/m3,Queens Village (CD13),Annual Average 2021,01/01/2021,6.3
mcg/m3,Queens Village (CD13),Annual Average 2016,12/31/2015,6.5
ppb,Queens Village (CD13),Winter 2019-20,12/01/2019,20.2
ppb,Queens Village (CD13),Winter 2014-15,12/01/2014,22.8
ppb,Canarsie - Flatlands,Annual Average 2021,01/01/2021,14.3
ppb,Jamaica,Annual Average 2021,01/01/2021,15.3
ppb,Queens Village (CD13),Annual Average 2016,12/31/2015,16.2
ppb,Queens Village (CD13),Summer 2021,06/01/2021,10.4
ppb,Queens Village (CD13),Summer 2016,06/01/2016,12.2
ppb,Queens Village (CD13),Winter 2015-16,12/01/2015,21.1
ppb,Queens Village (CD13),Winter 2020-21,12/01/2020,20.1
ppb,Queens,Winter 2013-14,12/01/2013,26.8
ppb,Queens Village (CD13),Annual Average 2019,01/01/2019,14.6
mcg/m3,Queens Village (CD13),Summer 2016,06/01/2016,7.1
mcg/m3,Queens Village (CD13),Winter 2015-16,12/01/2015,6.9
ppb,Queens,Winter 2015-16,12/01/2015,22.5
ppb,Queens,Annual Average 2013,12/01/2012,18.7
mcg/m3,Queens,Annual Average 2021,01/01/2021,6.5
mcg/m3,Queens Village (CD13),Annual Average 2015,01/01/2015,7.9
mcg/m3,Queens Village (CD13),Annual Average 2020,01/01/2020,5.8
per square mile,Queens Village (CD13),2010,01/01/2010,77.2
mcg/m3,Queens,Winter 2020-21,12/01/2020,6.7
mcg/m3,Queens,Summer 2011,06/01/2011,11.2
mcg/m3,Queens,Summer 2010,06/01/2010,11.5
mcg/m3,Queens,Summer 2016,06/01/2016,7.8
ppb,Queens,Summer 2016,06/01/2016,13.1
ppb,Queens,Winter 2020-21,12/01/2020,20.7
ppb,Queens,Summer 2022,06/01/2022,10.6
ppb,Queens,Winter 2010-11,12/01/2010,28.3
mcg/m3,Queens,Annual Average 2017,01/01/2017,7.2
ppb,Queens,Annual Average 2017,01/01/2017,17.9
ppb,Queens,Annual Average 2011,12/01/2010,21.5
mcg/m3,Queens,Annual Average 2011,12/01/2010,9.8
ppb,Elmhurst and Corona (CD4),Summer 2011,06/01/2011,21.4
ppb,Elmhurst and Corona (CD4),Summer 2010,06/01/2010,21.4
ppb,Bushwick (CD4),Winter 2015-16,12/01/2015,24.5
ppb,Morrisania and Crotona (CD3),Winter 2015-16,12/01/2015,23.9
ppb,Bedford Stuyvesant (CD3),Winter 2015-16,12/01/2015,25.2
ppb,Bedford Stuyvesant (CD3),Winter 2020-21,12/01/2020,23.4
ppb,Hunts Point - Mott Haven,Winter 2017-18,12/01/2017,26.8
ppb,Greenwich Village - SoHo,Annual Average 2019,01/01/2019,23.6
ppb,Greenwich Village - SoHo,Annual Average 2022,01/01/2022,20.5
ppb,Southwest Queens,Winter 2008-09,12/01/2008,29.2
ppb,Southwest Queens,Winter 2013-14,12/01/2013,27.4
ppb,Southwest Queens,Winter 2017-18,12/01/2017,24
ppb,Southwest Queens,Annual Average 2019,01/01/2019,15.1
ppb,Lower East Side and Chinatown (CD3),Summer 2010,06/01/2010,26.4
ppb,Jackson Heights (CD3),Summer 2017,06/01/2017,15.7
ppb,Elmhurst and Corona (CD4),Winter 2009-10,12/01/2009,28.7
ppb,Elmhurst and Corona (CD4),Winter 2011-12,12/01/2011,26.7
ppb,Bushwick (CD4),Summer 2020,06/01/2020,12.1
ppb,Greenwich Village - SoHo,Winter 2008-09,12/01/2008,39.6
ppb,Brooklyn,Winter 2013-14,12/01/2013,27.8
ppb,Brooklyn,Annual Average 2022,01/01/2022,15.4
ppb,Hunts Point - Mott Haven,Winter 2013-14,12/01/2013,27.9
ppb,Hunts Point - Mott Haven,Annual Average 2019,01/01/2019,18.8
ppb,East Flatbush - Flatbush,Winter 2008-09,12/01/2008,30.5
ppb,East Flatbush - Flatbush,Winter 2017-18,12/01/2017,24.3
ppb,East Flatbush - Flatbush,Annual Average 2019,01/01/2019,16.3
ppb,Bedford Stuyvesant (CD3),Winter 2011-12,12/01/2011,26.7
ppb,Morrisania and Crotona (CD3),Summer 2018,06/01/2018,14.9
"per 100,000 adults",Gramercy Park - Murray Hill,2015-2017,01/01/2015,16.5
"per 100,000 adults",Greenwich Village - SoHo,2012-2014,01/02/2012,7.2
"per 100,000 adults",East Flatbush - Flatbush,2009-2011,01/01/2009,57.9
"per 100,000 adults",Hunts Point - Mott Haven,2009-2011,01/01/2009,138.1
mcg/m3,Crotona -Tremont,Summer 2013,06/01/2013,10.9
mcg/m3,Upper East Side,Annual Average 2020,01/01/2020,6.7
ppb,Bedford Stuyvesant - Crown Heights,Annual Average 2016,12/31/2015,20.2
ppb,Bedford Stuyvesant - Crown Heights,Annual Average 2018,01/01/2018,19.4
ppb,Bedford Stuyvesant - Crown Heights,Summer 2021,06/01/2021,11.9
ppb,Crotona -Tremont,Summer 2021,06/01/2021,13.8
ppb,East Harlem,Annual Average 2017,01/01/2017,22.4
ppb,Fordham - Bronx Pk,Summer 2009,06/01/2009,21.2
mcg/m3,Upper East Side,Annual Average 2011,12/01/2010,12.1
mcg/m3,Upper East Side,Annual Average 2009,12/01/2008,12.9
mcg/m3,Upper East Side,Annual Average 2015,01/01/2015,10.2
mcg/m3,Flushing - Clearview,Annual Average 2011,12/01/2010,10.1
mcg/m3,Park Slope and Carroll Gardens (CD6),Summer 2009,06/01/2009,11.7
mcg/m3,Park Slope and Carroll Gardens (CD6),Summer 2013,06/01/2013,10.9
mcg/m3,Park Slope and Carroll Gardens (CD6),Winter 2021-22,12/01/2021,7.4
mcg/m3,Stuyvesant Town and Turtle Bay (CD6),Summer 2013,06/01/2013,13.3
mcg/m3,Stuyvesant Town and Turtle Bay (CD6),Summer 2012,06/01/2012,13.2
mcg/m3,Stuyvesant Town and Turtle Bay (CD6),Winter 2021-22,12/01/2021,8.3
mcg/m3,Park Slope and Carroll Gardens (CD6),Annual Average 2018,01/01/2018,8
mcg/m3,Hillcrest and Fresh Meadows (CD8),Annual Average 2016,12/31/2015,7
mcg/m3,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2013,12/01/2012,12.3
mcg/m3,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2017,01/01/2017,9.8
ppb,Upper East Side,Summer 2011,06/01/2011,28.6
ppb,Flushing - Clearview,Summer 2011,06/01/2011,17.4
ppb,Upper East Side,Winter 2015-16,12/01/2015,28
ppb,Flushing - Clearview,Summer 2016,06/01/2016,14.1
ppb,Bedford Stuyvesant - Crown Heights,Winter 2020-21,12/01/2020,23.1
ppb,Crotona -Tremont,Summer 2010,06/01/2010,22.5
ppb,East Harlem,Summer 2016,06/01/2016,17.8
ppb,East Harlem,Winter 2020-21,12/01/2020,22
ppb,East Harlem,Summer 2011,06/01/2011,23.3
ppb,Fordham - Bronx Pk,Annual Average 2018,01/01/2018,17.3
ppb,Bayside and Little Neck (CD11),Winter 2018-19,12/01/2018,18.6
ppb,Bayside and Little Neck (CD11),Summer 2014,06/01/2014,13
ppb,Bayside and Little Neck (CD11),Annual Average 2020,01/01/2020,13.5
ppb,Parkchester and Soundview (CD9),Summer 2014,06/01/2014,15.8
ppb,Parkchester and Soundview (CD9),Winter 2018-19,12/01/2018,21.5
ppb,Kew Gardens and Woodhaven (CD9),Summer 2014,06/01/2014,14.7
ppb,Kew Gardens and Woodhaven (CD9),Annual Average 2015,01/01/2015,19.5
ppb,Kew Gardens and Woodhaven (CD9),Annual Average 2020,01/01/2020,15.5
ppb,Kew Gardens and Woodhaven (CD9),Winter 2018-19,12/01/2018,21.5
ppb,Bayside and Little Neck (CD11),Annual Average 2021,01/01/2021,14.2
ppb,Morris Park and Bronxdale (CD11),Winter 2014-15,12/01/2014,23.6
ppb,Kew Gardens and Woodhaven (CD9),Annual Average 2013,12/01/2012,20.6
ppb,Kew Gardens and Woodhaven (CD9),Winter 2014-15,12/01/2014,25.1
ppb,Rockaways,Annual Average 2017,01/01/2017,12.7
ppb,Rockaways,Annual Average 2021,01/01/2021,11.4
ppb,Coney Island - Sheepshead Bay,Annual Average 2017,01/01/2017,16.1
ppb,Coney Island - Sheepshead Bay,Annual Average 2021,01/01/2021,14.7
ppb,West Queens,Annual Average 2022,01/01/2022,16.9
ppb,Bayside and Little Neck (CD11),Annual Average 2018,01/01/2018,16.1
ppb,Kew Gardens and Woodhaven (CD9),Summer 2013,06/01/2013,17.6
ppb,Parkchester and Soundview (CD9),Winter 2021-22,12/01/2021,22.2
ppb,Bayside and Little Neck (CD11),Winter 2014-15,12/01/2014,22.7
ppb,Morningside Heights and Hamilton Heights (CD9),Annual Average 2017,01/01/2017,22.4
ppb,Kew Gardens and Woodhaven (CD9),Winter 2021-22,12/01/2021,20.4
ppb,Kew Gardens and Woodhaven (CD9),Summer 2011,06/01/2011,18.7
ppb,Kew Gardens and Woodhaven (CD9),Summer 2016,06/01/2016,13.8
ppb,Bayside and Little Neck (CD11),Winter 2015-16,12/01/2015,21.3
ppb,Morris Park and Bronxdale (CD11),Summer 2020,06/01/2020,12.9
ppb,Kew Gardens and Woodhaven (CD9),Annual Average 2014,12/01/2013,20.1
ppb,Bayside and Little Neck (CD11),Winter 2016-17,12/01/2016,24.2
ppb,Bayside and Little Neck (CD11),Summer 2020,06/01/2020,8.9
"per 100,000 adults",Southwest Queens,2017-2019,01/01/2017,16
"per 100,000 adults",Canarsie - Flatlands,2015-2017,01/01/2015,31.4
"per 100,000 adults",Brooklyn,2015-2017,01/01/2015,34.9
"per 100,000 adults",Hunts Point - Mott Haven,2015-2017,01/01/2015,104.6
"per 100,000 adults",East Flatbush - Flatbush,2015-2017,01/01/2015,41.9
"per 100,000 adults",East Flatbush - Flatbush,2012-2014,01/02/2012,49.9
ppb,Jackson Heights (CD3),Winter 2017-18,12/01/2017,26.1
ppb,Bushwick (CD4),Annual Average 2019,01/01/2019,18.2
ppb,Bushwick (CD4),Annual Average 2022,01/01/2022,16.6
ppb,East Flatbush - Flatbush,Winter 2015-16,12/01/2015,23.8
ppb,East Flatbush - Flatbush,Summer 2016,06/01/2016,14
"per 100,000 adults",Gramercy Park - Murray Hill,2012-2014,01/02/2012,8.9
"per 100,000 adults",East Flatbush - Flatbush,2009-2011,01/01/2009,10.5
"per 100,000 adults",Greenwich Village - SoHo,2012-2014,01/02/2012,5.3
"per 100,000 adults",Jamaica,2015-2017,01/01/2015,10.5
mcg/m3,Jamaica,Annual Average 2019,01/01/2019,6.2
mcg/m3,Jamaica,Winter 2015-16,12/01/2015,7.4
mcg/m3,Jamaica,Summer 2016,06/01/2016,7.6
mcg/m3,Greenwich Village - SoHo,Summer 2016,06/01/2016,9.8
mcg/m3,Greenwich Village - SoHo,Winter 2020-21,12/01/2020,8.4
number,East Flatbush - Flatbush,2013,01/01/2013,2.3
mcg/m3,Greenwich Village - SoHo,Winter 2010-11,12/01/2010,14.6
mcg/m3,Greenwich Village - SoHo,Winter 2014-15,12/01/2014,11
mcg/m3,Lower East Side and Chinatown (CD3),Annual Average 2018,01/01/2018,7.9
mcg/m3,Lower East Side and Chinatown (CD3),Summer 2021,06/01/2021,9.6
mcg/m3,Highbridge and Concourse (CD4),Annual Average 2018,01/01/2018,7.7
"per 100,000 adults",Bronx,2015-2017,01/01/2015,19.6
"per 100,000 adults",Hunts Point - Mott Haven,2012-2014,01/02/2012,25.5
"per 100,000 adults",East Flatbush - Flatbush,2015-2017,01/01/2015,9.7
ppb,Brooklyn,Summer 2011,06/01/2011,18.1
ppb,Brooklyn,Summer 2010,06/01/2010,18.2
ppb,Brooklyn,Winter 2015-16,12/01/2015,23.4
ppb,Brooklyn,Summer 2016,06/01/2016,13.6
ppb,East Flatbush - Flatbush,Winter 2020-21,12/01/2020,22.8
ppb,Hunts Point - Mott Haven,Winter 2020-21,12/01/2020,21.9
ppb,Highbridge and Concourse (CD4),Annual Average 2019,01/01/2019,18.7
ppb,Bedford Stuyvesant (CD3),Winter 2008-09,12/01/2008,33.1
ppb,Bedford Stuyvesant (CD3),Winter 2017-18,12/01/2017,26.7
ppb,Brooklyn,Annual Average 2013,12/01/2012,19.9
ppb,East Flatbush - Flatbush,Winter 2010-11,12/01/2010,30.5
ppb,East Flatbush - Flatbush,Annual Average 2021,01/01/2021,16.4
ppb,East Flatbush - Flatbush,Annual Average 2017,01/01/2017,18.8
ppb,Gramercy Park - Murray Hill,Summer 2019,06/01/2019,24.8
ppb,Bedford Stuyvesant (CD3),Annual Average 2016,12/31/2015,20.8
ppb,Elmhurst and Corona (CD4),Annual Average 2018,01/01/2018,19.9
ppb,Lower East Side and Chinatown (CD3),Summer 2012,06/01/2012,24.3
ppb,Greenwich Village - SoHo,Winter 2019-20,12/01/2019,31.6
ppb,Greenwich Village - SoHo,Summer 2016,06/01/2016,30
ppb,Brooklyn,Summer 2016,06/01/2016,34
ppb,East Flatbush - Flatbush,Summer 2011,06/01/2011,32.7
ppb,Canarsie - Flatlands,Summer 2016,06/01/2016,35.8
ppb,Hunts Point - Mott Haven,Summer 2011,06/01/2011,33.4
ppb,Bronx,Summer 2010,06/01/2010,33.2
ppb,Southwest Queens,Summer 2016,06/01/2016,34.3
ppb,Jackson Heights (CD3),Summer 2022,06/01/2022,11.5
ppb,Bushwick (CD4),Summer 2022,06/01/2022,11.8
ppb,Elmhurst and Corona (CD4),Annual Average 2012,12/01/2011,23.7
mcg/m3,Greenwich Village - SoHo,Annual Average 2021,01/01/2021,8.2
mcg/m3,Greenwich Village - SoHo,Annual Average 2017,01/01/2017,9
mcg/m3,Brooklyn,Winter 2010-11,12/01/2010,12.6
mcg/m3,Brooklyn,Summer 2009,06/01/2009,10.9
mcg/m3,Brooklyn,Annual Average 2013,12/01/2012,8.7
mcg/m3,Brooklyn,Annual Average 2017,01/01/2017,7.5
mcg/m3,Bushwick (CD4),Annual Average 2015,01/01/2015,9
mcg/m3,Bushwick (CD4),Winter 2018-19,12/01/2018,7.7
mcg/m3,Gramercy Park - Murray Hill,Summer 2019,06/01/2019,11.1
mcg/m3,Canarsie - Flatlands,Summer 2019,06/01/2019,7.7
mcg/m3,East Flatbush - Flatbush,Summer 2011,06/01/2011,11.4
mcg/m3,East Flatbush - Flatbush,Summer 2010,06/01/2010,11.8
