Name,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Start_Date,Data Value
Ozone (O3),ppb,UHF42,210.0,Coney Island - Sheepshead Bay,2022-06-01,37.1
Fine particles (PM 2.5),mcg/m3,UHF34,105106107.0,South Bronx,2022-06-01,7.2
Fine particles (PM 2.5),mcg/m3,UHF42,409.0,Southeast Queens,2022-06-01,6.1
Nitrogen dioxide (NO2),ppb,UHF42,408.0,Jamaica,2022-06-01,10.5
Nitrogen dioxide (NO2),ppb,UHF42,201.0,Greenpoint,2022-06-01,14.1
Nitrogen dioxide (NO2),ppb,UHF42,301.0,Washington Heights,2022-06-01,13.5
Nitrogen dioxide (NO2),ppb,UHF42,204.0,East New York,2022-06-01,10.9
Nitrogen dioxide (NO2),ppb,UHF42,409.0,Southeast Queens,2022-06-01,9.8
Fine particles (PM 2.5),mcg/m3,UHF42,305.0,Upper East Side,2022-06-01,7.1
Fine particles (PM 2.5),mcg/m3,UHF42,202.0,Downtown - Heights - Slope,2022-06-01,6.9
Fine particles (PM 2.5),mcg/m3,UHF42,102.0,Northeast Bronx,2022-06-01,7.1
Nitrogen dioxide (NO2),ppb,UHF42,306.0,Chelsea - Clinton,2022-06-01,19.5
Nitrogen dioxide (NO2),ppb,UHF42,102.0,Northeast Bronx,2022-06-01,11.6
Nitrogen dioxide (NO2),ppb,UHF42,406.0,Fresh Meadows,2022-06-01,10.6
Nitrogen dioxide (NO2),ppb,Borough,4.0,Queens,2022-06-01,10.6
Nitrogen dioxide (NO2),ppb,CD,403.0,Jackson Heights (CD3),2022-06-01,11.5
Nitrogen dioxide (NO2),ppb,CD,304.0,Bushwick (CD4),2022-06-01,11.8
Nitrogen dioxide (NO2),ppb,Borough,1.0,Bronx,2022-06-01,12.2
Nitrogen dioxide (NO2),ppb,CD,209.0,Parkchester and Soundview (CD9),2022-06-01,12.4
Fine particles (PM 2.5),mcg/m3,CD,209.0,Parkchester and Soundview (CD9),2022-06-01,7.1
Nitrogen dioxide (NO2),ppb,CD,409.0,Kew Gardens and Woodhaven (CD9),2022-06-01,10.6
Fine particles (PM 2.5),mcg/m3,UHF42,402.0,West Queens,2022-06-01,6.9
Fine particles (PM 2.5),mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),2022-06-01,6.4
Nitrogen dioxide (NO2),ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),2022-06-01,13.3
Nitrogen dioxide (NO2),ppb,CD,311.0,Bensonhurst (CD11),2022-06-01,9.4
Fine particles (PM 2.5),mcg/m3,CD,305.0,East New York and Starrett City (CD5),2022-06-01,6.3
Nitrogen dioxide (NO2),ppb,UHF42,202.0,Downtown - Heights - Slope,2022-06-01,13.4
Nitrogen dioxide (NO2),ppb,CD,302.0,Fort Greene and Brooklyn Heights (CD2),2022-06-01,14.2
Nitrogen dioxide (NO2),ppb,UHF42,206.0,Borough Park,2022-06-01,10.1
Nitrogen dioxide (NO2),ppb,UHF42,210.0,Coney Island - Sheepshead Bay,2022-06-01,8.5
Fine particles (PM 2.5),mcg/m3,UHF42,209.0,Bensonhurst - Bay Ridge,2022-06-01,6.0
Fine particles (PM 2.5),mcg/m3,UHF42,206.0,Borough Park,2022-06-01,6.2
Fine particles (PM 2.5),mcg/m3,CD,105.0,Midtown (CD5),2022-06-01,8.7
Fine particles (PM 2.5),mcg/m3,CD,202.0,Hunts Point and Longwood (CD2),2022-06-01,7.5
Nitrogen dioxide (NO2),ppb,CD,102.0,Greenwich Village and Soho (CD2),2022-06-01,16.4
Nitrogen dioxide (NO2),ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),2022-06-01,12.1
Nitrogen dioxide (NO2),ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),2022-06-01,12.7
Nitrogen dioxide (NO2),ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),2022-06-01,17.5
Nitrogen dioxide (NO2),ppb,CD,406.0,Rego Park and Forest Hills (CD6),2022-06-01,11.0
Nitrogen dioxide (NO2),ppb,UHF42,405.0,Ridgewood - Forest Hills,2022-06-01,10.6
Fine particles (PM 2.5),mcg/m3,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),2022-06-01,7.7
Fine particles (PM 2.5),mcg/m3,CD,306.0,Park Slope and Carroll Gardens (CD6),2022-06-01,6.9
Fine particles (PM 2.5),mcg/m3,UHF42,211.0,Williamsburg - Bushwick,2022-06-01,7.0
Fine particles (PM 2.5),mcg/m3,CD,412.0,Jamaica and Hollis (CD12),2022-06-01,6.3
Nitrogen dioxide (NO2),ppb,CD,414.0,Rockaway and Broad Channel (CD14),2022-06-01,6.9
Nitrogen dioxide (NO2),ppb,CD,107.0,Upper West Side (CD7),2022-06-01,14.7
Nitrogen dioxide (NO2),ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),2022-06-01,11.8
Fine particles (PM 2.5),mcg/m3,UHF42,304.0,Upper West Side,2022-06-01,7.0
Nitrogen dioxide (NO2),ppb,CD,410.0,South Ozone Park and Howard Beach (CD10),2022-06-01,9.2
Nitrogen dioxide (NO2),ppb,CD,110.0,Central Harlem (CD10),2022-06-01,13.1
Nitrogen dioxide (NO2),ppb,CD,112.0,Washington Heights and Inwood (CD12),2022-06-01,13.6
Fine particles (PM 2.5),mcg/m3,CD,304.0,Bushwick (CD4),2022-06-01,6.8
Nitrogen dioxide (NO2),ppb,CD,204.0,Highbridge and Concourse (CD4),2022-06-01,13.7
Nitrogen dioxide (NO2),ppb,UHF42,106.0,High Bridge - Morrisania,2022-06-01,13.6
Nitrogen dioxide (NO2),ppb,UHF42,305.0,Upper East Side,2022-06-01,15.2
Nitrogen dioxide (NO2),ppb,UHF42,501.0,Port Richmond,2022-06-01,9.4
Nitrogen dioxide (NO2),ppb,UHF42,302.0,Central Harlem - Morningside Heights,2022-06-01,13.2
Nitrogen dioxide (NO2),ppb,Borough,5.0,Staten Island,2022-06-01,7.8
Nitrogen dioxide (NO2),ppb,UHF42,104.0,Pelham - Throgs Neck,2022-06-01,12.0
Fine particles (PM 2.5),mcg/m3,UHF42,310.0,Lower Manhattan,2022-06-01,7.4
Fine particles (PM 2.5),mcg/m3,UHF42,501.0,Port Richmond,2022-06-01,6.2
Fine particles (PM 2.5),mcg/m3,UHF42,203.0,Bedford Stuyvesant - Crown Heights,2022-06-01,6.5
Fine particles (PM 2.5),mcg/m3,UHF42,302.0,Central Harlem - Morningside Heights,2022-06-01,7.1
Ozone (O3),ppb,UHF42,301.0,Washington Heights,2022-06-01,29.9
Ozone (O3),ppb,UHF42,201.0,Greenpoint,2022-06-01,32.4
Fine particles (PM 2.5),mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),2022-06-01,6.0
Ozone (O3),ppb,UHF42,304.0,Upper West Side,2022-06-01,29.9
Ozone (O3),ppb,UHF42,305.0,Upper East Side,2022-06-01,30.8
Ozone (O3),ppb,UHF42,105.0,Crotona -Tremont,2022-06-01,31.4
Ozone (O3),ppb,UHF42,103.0,Fordham - Bronx Pk,2022-06-01,31.7
Fine particles (PM 2.5),mcg/m3,CD,406.0,Rego Park and Forest Hills (CD6),2022-06-01,6.4
Fine particles (PM 2.5),mcg/m3,CD,308.0,Crown Heights and Prospect Heights (CD8),2022-06-01,6.6
Fine particles (PM 2.5),mcg/m3,CD,208.0,Riverdale and Fieldston (CD8),2022-06-01,7.1
Ozone (O3),ppb,UHF42,409.0,Southeast Queens,2022-06-01,34.7
Ozone (O3),ppb,UHF42,206.0,Borough Park,2022-06-01,35.2
Ozone (O3),ppb,UHF42,309.0,Union Square - Lower East Side,2022-06-01,31.2
Fine particles (PM 2.5),mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),2022-06-01,7.0
Fine particles (PM 2.5),mcg/m3,CD,102.0,Greenwich Village and Soho (CD2),2022-06-01,8.3
Fine particles (PM 2.5),mcg/m3,CD,210.0,Throgs Neck and Co-op City (CD10),2022-06-01,6.9
Fine particles (PM 2.5),mcg/m3,CD,212.0,Williamsbridge and Baychester (CD12),2022-06-01,7.1
Fine particles (PM 2.5),mcg/m3,UHF42,201.0,Greenpoint,2022-06-01,7.2
Fine particles (PM 2.5),mcg/m3,UHF42,401.0,Long Island City - Astoria,2022-06-01,7.2
Fine particles (PM 2.5),mcg/m3,Borough,4.0,Queens,2022-06-01,6.4
Ozone (O3),ppb,UHF42,209.0,Bensonhurst - Bay Ridge,2022-06-01,35.8
Nitrogen dioxide (NO2),ppb,UHF42,402.0,West Queens,2022-06-01,12.8
Ozone (O3),ppb,UHF42,402.0,West Queens,2022-06-01,33.6
Fine particles (PM 2.5),mcg/m3,CD,311.0,Bensonhurst (CD11),2022-06-01,6.0
Fine particles (PM 2.5),mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),2022-06-01,7.1
Fine particles (PM 2.5),mcg/m3,CD,411.0,Bayside and Little Neck (CD11),2022-06-01,6.4
Fine particles (PM 2.5),mcg/m3,CD,205.0,Fordham and University Heights (CD5),2022-06-01,7.1
Fine particles (PM 2.5),mcg/m3,CD,316.0,Brownsville (CD16),2022-06-01,6.4
Nitrogen dioxide (NO2),ppb,CD,212.0,Williamsbridge and Baychester (CD12),2022-06-01,11.4
Ozone (O3),ppb,CD,212.0,Williamsbridge and Baychester (CD12),2022-06-01,31.8
Ozone (O3),ppb,UHF42,204.0,East New York,2022-06-01,34.4
Ozone (O3),ppb,UHF42,211.0,Williamsburg - Bushwick,2022-06-01,33.2
Ozone (O3),ppb,Borough,5.0,Staten Island,2022-06-01,35.3
Ozone (O3),ppb,UHF42,104.0,Pelham - Throgs Neck,2022-06-01,33.3
Fine particles (PM 2.5),mcg/m3,CD,414.0,Rockaway and Broad Channel (CD14),2022-06-01,5.5
Fine particles (PM 2.5),mcg/m3,CD,107.0,Upper West Side (CD7),2022-06-01,7.0
Fine particles (PM 2.5),mcg/m3,CD,207.0,Kingsbridge Heights and Bedford (CD7),2022-06-01,7.2
Fine particles (PM 2.5),mcg/m3,CD,307.0,Sunset Park (CD7),2022-06-01,6.7
Fine particles (PM 2.5),mcg/m3,UHF42,104.0,Pelham - Throgs Neck,2022-06-01,7.0
Nitrogen dioxide (NO2),ppb,CD,316.0,Brownsville (CD16),2022-06-01,11.2
Ozone (O3),ppb,UHF42,406.0,Fresh Meadows,2022-06-01,34.2
Ozone (O3),ppb,UHF42,202.0,Downtown - Heights - Slope,2022-06-01,32.3
Ozone (O3),ppb,UHF42,302.0,Central Harlem - Morningside Heights,2022-06-01,30.9
Ozone (O3),ppb,UHF42,102.0,Northeast Bronx,2022-06-01,32.2
Nitrogen dioxide (NO2),ppb,CD,411.0,Bayside and Little Neck (CD11),2022-06-01,10.7
Ozone (O3),ppb,CD,211.0,Morris Park and Bronxdale (CD11),2022-06-01,32.8
Ozone (O3),ppb,CD,409.0,Kew Gardens and Woodhaven (CD9),2022-06-01,34.5
Ozone (O3),ppb,CD,111.0,East Harlem (CD11),2022-06-01,31.5
Ozone (O3),ppb,UHF42,101.0,Kingsbridge - Riverdale,2022-06-01,30.0
Ozone (O3),ppb,UHF42,501.0,Port Richmond,2022-06-01,34.2
Ozone (O3),ppb,UHF42,401.0,Long Island City - Astoria,2022-06-01,32.9
Fine particles (PM 2.5),mcg/m3,UHF42,303.0,East Harlem,2022-06-01,7.0
Fine particles (PM 2.5),mcg/m3,UHF42,205.0,Sunset Park,2022-06-01,6.7
Fine particles (PM 2.5),mcg/m3,UHF42,405.0,Ridgewood - Forest Hills,2022-06-01,6.5
Ozone (O3),ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),2022-06-01,32.9
Ozone (O3),ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),2022-06-01,29.7
Nitrogen dioxide (NO2),ppb,UHF42,205.0,Sunset Park,2022-06-01,12.5
Ozone (O3),ppb,UHF42,205.0,Sunset Park,2022-06-01,33.7
Fine particles (PM 2.5),mcg/m3,CD,401.0,Long Island City and Astoria (CD1),2022-06-01,7.0
Fine particles (PM 2.5),mcg/m3,CD,101.0,Financial District (CD1),2022-06-01,7.4
Ozone (O3),ppb,UHF42,403.0,Flushing - Clearview,2022-06-01,34.5
Fine particles (PM 2.5),mcg/m3,CD,108.0,Upper East Side (CD8),2022-06-01,7.1
Fine particles (PM 2.5),mcg/m3,CD,110.0,Central Harlem (CD10),2022-06-01,7.1
Fine particles (PM 2.5),mcg/m3,CD,112.0,Washington Heights and Inwood (CD12),2022-06-01,7.2
Fine particles (PM 2.5),mcg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),2022-06-01,6.2
Fine particles (PM 2.5),mcg/m3,CD,312.0,Borough Park (CD12),2022-06-01,6.2
Nitrogen dioxide (NO2),ppb,CD,314.0,Flatbush and Midwood (CD14),2022-06-01,9.8
Nitrogen dioxide (NO2),ppb,CD,307.0,Sunset Park (CD7),2022-06-01,12.6
Ozone (O3),ppb,CD,107.0,Upper West Side (CD7),2022-06-01,29.9
Ozone (O3),ppb,CD,105.0,Midtown (CD5),2022-06-01,27.7
Ozone (O3),ppb,CD,316.0,Brownsville (CD16),2022-06-01,34.2
Nitrogen dioxide (NO2),ppb,CD,203.0,Morrisania and Crotona (CD3),2022-01-01,16.9
Fine particles (PM 2.5),mcg/m3,UHF42,408.0,Jamaica,2022-01-01,5.6
Nitrogen dioxide (NO2),ppb,CD,204.0,Highbridge and Concourse (CD4),2022-01-01,17.3
Nitrogen dioxide (NO2),ppb,UHF42,207.0,East Flatbush - Flatbush,2022-01-01,15.0
Fine particles (PM 2.5),mcg/m3,CD,318.0,Flatlands and Canarsie (CD18),2022-01-01,5.3
Nitrogen dioxide (NO2),ppb,UHF34,201.0,Greenpoint,2022-01-01,18.4
Nitrogen dioxide (NO2),ppb,UHF34,302.0,Central Harlem - Morningside Heights,2022-01-01,16.9
Nitrogen dioxide (NO2),ppb,UHF34,402.0,West Queens,2022-01-01,16.9
Nitrogen dioxide (NO2),ppb,UHF34,102.0,Northeast Bronx,2022-01-01,15.4
Nitrogen dioxide (NO2),ppb,UHF42,107.0,Hunts Point - Mott Haven,2022-01-01,17.4
Nitrogen dioxide (NO2),ppb,UHF42,307.0,Gramercy Park - Murray Hill,2022-01-01,22.9
Fine particles (PM 2.5),mcg/m3,UHF34,202.0,Downtown - Heights - Slope,2022-01-01,6.4
Nitrogen dioxide (NO2),ppb,UHF42,208.0,Canarsie - Flatlands,2022-01-01,13.4
Nitrogen dioxide (NO2),ppb,UHF42,407.0,Southwest Queens,2022-01-01,14.3
Nitrogen dioxide (NO2),ppb,CD,503.0,Tottenville and Great Kills (CD3),2022-01-01,9.3
Nitrogen dioxide (NO2),ppb,CD,318.0,Flatlands and Canarsie (CD18),2022-01-01,13.3
Nitrogen dioxide (NO2),ppb,UHF34,202.0,Downtown - Heights - Slope,2022-01-01,18.0
Nitrogen dioxide (NO2),ppb,UHF34,301.0,Washington Heights,2022-01-01,16.9
Fine particles (PM 2.5),mcg/m3,CD,108.0,Upper East Side (CD8),2022-01-01,6.4
Fine particles (PM 2.5),mcg/m3,CD,110.0,Central Harlem (CD10),2022-01-01,6.2
Fine particles (PM 2.5),mcg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),2022-01-01,5.7
Fine particles (PM 2.5),mcg/m3,UHF42,403.0,Flushing - Clearview,2022-01-01,5.9
Fine particles (PM 2.5),mcg/m3,UHF42,305.0,Upper East Side,2022-01-01,6.4
Fine particles (PM 2.5),mcg/m3,CD,101.0,Financial District (CD1),2022-01-01,7.2
Fine particles (PM 2.5),mcg/m3,CD,308.0,Crown Heights and Prospect Heights (CD8),2022-01-01,6.1
Nitrogen dioxide (NO2),ppb,UHF34,104.0,Pelham - Throgs Neck,2022-01-01,15.8
Nitrogen dioxide (NO2),ppb,UHF34,304.0,Upper West Side,2022-01-01,18.2
Fine particles (PM 2.5),mcg/m3,UHF42,306.0,Chelsea - Clinton,2022-01-01,8.4
Nitrogen dioxide (NO2),ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,2022-01-01,14.8
Fine particles (PM 2.5),mcg/m3,CD,314.0,Flatbush and Midwood (CD14),2022-01-01,5.6
Fine particles (PM 2.5),mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,2022-01-01,5.6
Fine particles (PM 2.5),mcg/m3,UHF34,209.0,Bensonhurst - Bay Ridge,2022-01-01,5.6
Fine particles (PM 2.5),mcg/m3,UHF34,104.0,Pelham - Throgs Neck,2022-01-01,6.1
Fine particles (PM 2.5),mcg/m3,UHF34,304.0,Upper West Side,2022-01-01,6.1
Fine particles (PM 2.5),mcg/m3,UHF34,503504.0,Southern SI,2022-01-01,5.1
Nitrogen dioxide (NO2),ppb,UHF34,208.0,Canarsie - Flatlands,2022-01-01,13.4
Nitrogen dioxide (NO2),ppb,UHF34,105106107.0,South Bronx,2022-01-01,17.3
Fine particles (PM 2.5),mcg/m3,CD,412.0,Jamaica and Hollis (CD12),2022-01-01,5.6
Fine particles (PM 2.5),mcg/m3,CD,312.0,Borough Park (CD12),2022-01-01,5.7
Fine particles (PM 2.5),mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),2022-01-01,6.5
Fine particles (PM 2.5),mcg/m3,CD,102.0,Greenwich Village and Soho (CD2),2022-01-01,8.4
Fine particles (PM 2.5),mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),2022-01-01,6.1
Fine particles (PM 2.5),mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),2022-01-01,5.2
Fine particles (PM 2.5),mcg/m3,UHF34,204.0,East New York,2022-01-01,5.7
Fine particles (PM 2.5),mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),2022-01-01,6.1
Fine particles (PM 2.5),mcg/m3,CD,208.0,Riverdale and Fieldston (CD8),2022-01-01,6.0
Fine particles (PM 2.5),mcg/m3,CD,408.0,Hillcrest and Fresh Meadows (CD8),2022-01-01,5.5
Fine particles (PM 2.5),mcg/m3,CD,104.0,Clinton and Chelsea (CD4),2022-01-01,7.8
Nitrogen dioxide (NO2),ppb,CD,303.0,Bedford Stuyvesant (CD3),2022-01-01,16.6
Fine particles (PM 2.5),mcg/m3,UHF34,105106107.0,South Bronx,2022-01-01,6.2
Fine particles (PM 2.5),mcg/m3,UHF42,106.0,High Bridge - Morrisania,2022-01-01,6.1
Fine particles (PM 2.5),mcg/m3,UHF42,410.0,Rockaways,2022-01-01,5.0
Fine particles (PM 2.5),mcg/m3,Borough,3.0,Manhattan,2022-01-01,7.0
Fine particles (PM 2.5),mcg/m3,UHF42,309.0,Union Square - Lower East Side,2022-01-01,7.5
Fine particles (PM 2.5),mcg/m3,UHF42,206.0,Borough Park,2022-01-01,5.7
Fine particles (PM 2.5),mcg/m3,CD,405.0,Ridgewood and Maspeth (CD5),2022-01-01,5.9
Fine particles (PM 2.5),mcg/m3,UHF42,404.0,Bayside - Little Neck,2022-01-01,5.6
Fine particles (PM 2.5),mcg/m3,UHF42,504.0,South Beach - Tottenville,2022-01-01,5.0
Fine particles (PM 2.5),mcg/m3,UHF42,105.0,Crotona -Tremont,2022-01-01,6.2
Fine particles (PM 2.5),mcg/m3,UHF42,205.0,Sunset Park,2022-01-01,6.2
Nitrogen dioxide (NO2),ppb,CD,401.0,Long Island City and Astoria (CD1),2022-01-01,16.1
Nitrogen dioxide (NO2),ppb,CD,301.0,Greenpoint and Williamsburg (CD1),2022-01-01,18.5
Nitrogen dioxide (NO2),ppb,CD,501.0,St. George and Stapleton (CD1),2022-01-01,13.5
Nitrogen dioxide (NO2),ppb,CD,201.0,Mott Haven and Melrose (CD1),2022-01-01,17.8
Nitrogen dioxide (NO2),ppb,CD,105.0,Midtown (CD5),2022-01-01,25.5
Nitrogen dioxide (NO2),ppb,CD,403.0,Jackson Heights (CD3),2022-01-01,15.5
Fine particles (PM 2.5),mcg/m3,UHF42,101.0,Kingsbridge - Riverdale,2022-01-01,6.0
Nitrogen dioxide (NO2),ppb,CD,108.0,Upper East Side (CD8),2022-01-01,18.9
Nitrogen dioxide (NO2),ppb,CD,110.0,Central Harlem (CD10),2022-01-01,16.8
Fine particles (PM 2.5),mcg/m3,CD,301.0,Greenpoint and Williamsburg (CD1),2022-01-01,6.5
Fine particles (PM 2.5),mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),2022-01-01,6.4
Fine particles (PM 2.5),mcg/m3,CD,501.0,St. George and Stapleton (CD1),2022-01-01,5.4
Fine particles (PM 2.5),mcg/m3,UHF42,310.0,Lower Manhattan,2022-01-01,7.1
Nitrogen dioxide (NO2),ppb,UHF42,409.0,Southeast Queens,2022-01-01,14.1
Nitrogen dioxide (NO2),ppb,UHF42,309.0,Union Square - Lower East Side,2022-01-01,18.0
Fine particles (PM 2.5),mcg/m3,UHF42,502.0,Stapleton - St. George,2022-01-01,5.3
Fine particles (PM 2.5),mcg/m3,Citywide,1.0,New York City,2022-01-01,5.8
Fine particles (PM 2.5),mcg/m3,UHF42,301.0,Washington Heights,2022-01-01,6.3
Nitrogen dioxide (NO2),ppb,UHF34,209.0,Bensonhurst - Bay Ridge,2022-01-01,14.4
Fine particles (PM 2.5),mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,2022-01-01,7.9
Fine particles (PM 2.5),mcg/m3,UHF42,203.0,Bedford Stuyvesant - Crown Heights,2022-01-01,5.9
Nitrogen dioxide (NO2),ppb,CD,406.0,Rego Park and Forest Hills (CD6),2022-01-01,15.3
Fine particles (PM 2.5),mcg/m3,UHF42,503.0,Willowbrook,2022-01-01,5.2
Nitrogen dioxide (NO2),ppb,CD,206.0,Belmont and East Tremont (CD6),2022-01-01,16.6
Nitrogen dioxide (NO2),ppb,CD,413.0,Queens Village (CD13),2022-01-01,14.3
Nitrogen dioxide (NO2),ppb,Borough,3.0,Manhattan,2022-01-01,19.1
Nitrogen dioxide (NO2),ppb,UHF42,101.0,Kingsbridge - Riverdale,2022-01-01,14.5
Nitrogen dioxide (NO2),ppb,UHF34,503504.0,Southern SI,2022-01-01,10.4
Nitrogen dioxide (NO2),ppb,UHF42,105.0,Crotona -Tremont,2022-01-01,17.2
Nitrogen dioxide (NO2),ppb,UHF42,403.0,Flushing - Clearview,2022-01-01,15.2
Fine particles (PM 2.5),mcg/m3,UHF42,303.0,East Harlem,2022-01-01,6.1
Nitrogen dioxide (NO2),ppb,UHF42,205.0,Sunset Park,2022-01-01,17.3
Nitrogen dioxide (NO2),ppb,UHF42,211.0,Williamsburg - Bushwick,2022-01-01,17.4
Fine particles (PM 2.5),mcg/m3,UHF42,407.0,Southwest Queens,2022-01-01,5.5
Nitrogen dioxide (NO2),ppb,CD,404.0,Elmhurst and Corona (CD4),2022-01-01,16.4
Fine particles (PM 2.5),mcg/m3,CD,403.0,Jackson Heights (CD3),2022-01-01,6.0
Fine particles (PM 2.5),mcg/m3,CD,404.0,Elmhurst and Corona (CD4),2022-01-01,6.1
Fine particles (PM 2.5),mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,2022-01-01,7.1
Fine particles (PM 2.5),mcg/m3,UHF34,306308.0,Chelsea-Village,2022-01-01,8.3
Fine particles (PM 2.5),mcg/m3,UHF34,403.0,Flushing - Clearview,2022-01-01,5.9
Fine particles (PM 2.5),mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,2022-01-01,7.3
Nitrogen dioxide (NO2),ppb,UHF42,202.0,Downtown - Heights - Slope,2022-01-01,18.0
Fine particles (PM 2.5),mcg/m3,CD,316.0,Brownsville (CD16),2022-01-01,5.8
Nitrogen dioxide (NO2),ppb,UHF42,306.0,Chelsea - Clinton,2022-01-01,22.9
Fine particles (PM 2.5),mcg/m3,UHF34,407.0,Southwest Queens,2022-01-01,5.5
Fine particles (PM 2.5),mcg/m3,UHF34,207.0,East Flatbush - Flatbush,2022-01-01,5.6
Fine particles (PM 2.5),mcg/m3,CD,315.0,Sheepshead Bay (CD15),2022-01-01,5.4
Nitrogen dioxide (NO2),ppb,Borough,4.0,Queens,2022-01-01,14.9
Nitrogen dioxide (NO2),ppb,UHF42,310.0,Lower Manhattan,2022-01-01,20.8
Nitrogen dioxide (NO2),ppb,CD,302.0,Fort Greene and Brooklyn Heights (CD2),2022-01-01,18.5
Nitrogen dioxide (NO2),ppb,CD,402.0,Woodside and Sunnyside (CD2),2022-01-01,18.4
Fine particles (PM 2.5),mcg/m3,CD,311.0,Bensonhurst (CD11),2022-01-01,5.5
Nitrogen dioxide (NO2),ppb,UHF42,502.0,Stapleton - St. George,2022-01-01,13.1
Fine particles (PM 2.5),mcg/m3,UHF34,409.0,Southeast Queens,2022-01-01,5.4
Nitrogen dioxide (NO2),ppb,UHF42,504.0,South Beach - Tottenville,2022-01-01,9.5
Nitrogen dioxide (NO2),ppb,Citywide,1.0,New York City,2022-01-01,14.7
Nitrogen dioxide (NO2),ppb,UHF42,301.0,Washington Heights,2022-01-01,16.9
Nitrogen dioxide (NO2),ppb,CD,315.0,Sheepshead Bay (CD15),2022-01-01,13.1
Nitrogen dioxide (NO2),ppb,CD,311.0,Bensonhurst (CD11),2022-01-01,14.1
Nitrogen dioxide (NO2),ppb,UHF34,405.0,Ridgewood - Forest Hills,2022-01-01,15.2
Fine particles (PM 2.5),mcg/m3,CD,317.0,East Flatbush (CD17),2022-01-01,5.7
Fine particles (PM 2.5),mcg/m3,UHF34,301.0,Washington Heights,2022-01-01,6.3
Fine particles (PM 2.5),mcg/m3,UHF34,405.0,Ridgewood - Forest Hills,2022-01-01,5.8
Fine particles (PM 2.5),mcg/m3,UHF34,201.0,Greenpoint,2022-01-01,6.5
Nitrogen dioxide (NO2),ppb,UHF34,204.0,East New York,2022-01-01,15.6
Nitrogen dioxide (NO2),ppb,UHF42,404.0,Bayside - Little Neck,2022-01-01,14.8
Nitrogen dioxide (NO2),ppb,UHF34,309310.0,Union Square-Lower Manhattan,2022-01-01,18.9
Nitrogen dioxide (NO2),ppb,UHF42,103.0,Fordham - Bronx Pk,2022-01-01,15.3
Nitrogen dioxide (NO2),ppb,UHF42,303.0,East Harlem,2022-01-01,16.7
Nitrogen dioxide (NO2),ppb,UHF42,503.0,Willowbrook,2022-01-01,11.9
Nitrogen dioxide (NO2),ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),2022-01-01,14.7
Nitrogen dioxide (NO2),ppb,UHF34,305307.0,Upper East Side-Gramercy,2022-01-01,20.7
Nitrogen dioxide (NO2),ppb,UHF34,103.0,Fordham - Bronx Pk,2022-01-01,15.3
Nitrogen dioxide (NO2),ppb,UHF34,306308.0,Chelsea-Village,2022-01-01,22.1
Nitrogen dioxide (NO2),ppb,UHF34,403.0,Flushing - Clearview,2022-01-01,15.2
Fine particles (PM 2.5),mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,2022-01-01,6.2
Nitrogen dioxide (NO2),ppb,UHF34,205.0,Sunset Park,2022-01-01,17.3
Nitrogen dioxide (NO2),ppb,UHF34,409.0,Southeast Queens,2022-01-01,14.1
Nitrogen dioxide (NO2),ppb,UHF34,408.0,Jamaica,2022-01-01,14.9
Nitrogen dioxide (NO2),ppb,CD,405.0,Ridgewood and Maspeth (CD5),2022-01-01,15.9
Nitrogen dioxide (NO2),ppb,UHF34,407.0,Southwest Queens,2022-01-01,14.3
Nitrogen dioxide (NO2),ppb,UHF34,207.0,East Flatbush - Flatbush,2022-01-01,15.0
Fine particles (PM 2.5),mcg/m3,CD,304.0,Bushwick (CD4),2022-01-01,6.3
Fine particles (PM 2.5),mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),2022-01-01,5.0
Fine particles (PM 2.5),mcg/m3,UHF34,402.0,West Queens,2022-01-01,6.2
Fine particles (PM 2.5),mcg/m3,UHF34,102.0,Northeast Bronx,2022-01-01,6.0
